20180907T,229.73000000,234.69000000,213.50000000,215.22000000,398379.81741000
20180908T,215.19000000,220.20000000,190.01000000,196.71000000,318859.84904000
20180909T,196.87000000,208.60000000,185.02000000,195.81000000,429255.02592000
20180910T,196.13000000,203.42000000,187.10000000,197.15000000,418489.86663000
20180911T,197.22000000,200.20000000,176.16000000,185.18000000,476745.79216000
20180912T,185.14000000,185.22000000,167.32000000,183.12000000,504047.79165000
20180913T,183.17000000,215.00000000,183.15000000,210.68000000,739503.34051000
20180914T,210.91000000,224.20000000,202.60000000,208.82000000,833945.82573000
20180915T,208.55000000,227.42000000,207.64000000,221.29000000,441046.52933000
20180916T,221.62000000,223.50000000,208.10000000,220.17000000,425538.57709000
20180917T,220.24000000,225.00000000,192.40000000,196.16000000,825020.77445000
20180918T,196.25000000,215.47000000,193.47000000,208.17000000,584366.15014000
20180919T,208.42000000,214.84000000,197.58000000,209.79000000,496100.46639000
20180920T,209.79000000,226.68000000,205.56000000,224.00000000,573632.24236000
20180921T,224.00000000,252.11000000,220.66000000,247.73000000,841029.12948000
20180922T,247.67000000,255.13000000,232.70000000,241.01000000,423740.74030000
20180923T,241.01000000,249.73000000,237.00000000,244.50000000,235214.14917000
20180924T,244.54000000,246.20000000,225.30000000,228.06000000,350139.15050000
20180925T,228.06000000,228.10000000,203.61000000,219.62000000,710650.70970000
20180926T,219.50000000,223.60000000,207.50000000,214.42000000,613754.27743000
20180927T,214.38000000,234.00000000,205.01000000,229.13000000,582274.44087000
20180928T,229.10000000,234.42000000,215.53000000,221.84000000,618434.62488000
20180929T,221.89000000,237.77000000,214.18000000,231.62000000,604000.95586000
20180930T,231.62000000,239.00000000,226.50000000,232.94000000,432195.44084000
20181001T,233.04000000,235.88000000,224.46000000,231.61000000,322900.46128000
20181002T,231.62000000,232.51000000,223.37000000,225.69000000,401305.32707000
20181003T,225.70000000,226.43000000,216.51000000,220.77000000,275609.26221000
20181004T,220.67000000,227.16000000,219.49000000,222.66000000,158137.42967000
20181005T,222.66000000,231.75000000,219.35000000,228.37000000,137730.35786000
20181006T,228.36000000,228.86000000,223.15000000,225.40000000,100257.56970000
20181007T,225.39000000,227.75000000,221.48000000,226.14000000,74733.67253000
20181008T,226.26000000,232.70000000,224.21000000,230.01000000,210989.42202000
20181009T,230.01000000,231.02000000,226.56000000,228.40000000,100246.18430000
20181010T,228.40000000,228.78000000,224.05000000,226.74000000,122748.21412000
20181011T,226.70000000,226.91000000,189.01000000,191.58000000,497258.82871000
20181012T,191.55000000,201.87000000,190.04000000,196.96000000,216448.39220000
20181013T,196.96000000,202.78000000,196.27000000,201.30000000,107215.52620000
20181014T,201.39000000,203.56000000,194.33000000,197.01000000,110554.19361000
20181015T,196.84000000,239.00000000,194.60000000,214.39000000,973857.74770000
20181016T,214.39000000,219.95000000,211.55000000,215.09000000,145980.09837000
20181017T,215.20000000,216.99000000,210.00000000,212.85000000,153768.85024000
20181018T,212.90000000,215.30000000,203.53000000,206.24000000,150229.60097000
20181019T,206.25000000,208.00000000,204.21000000,205.00000000,254660.48637000
20181020T,205.10000000,209.69000000,203.57000000,207.91000000,62376.69680000
20181021T,207.91000000,211.99000000,206.74000000,207.49000000,83277.36128000
20181022T,207.46000000,209.30000000,205.00000000,206.67000000,206046.89963000
20181023T,206.67000000,207.80000000,202.14000000,205.85000000,112753.04140000
20181024T,205.85000000,207.95000000,204.73000000,205.35000000,97128.82698000
20181025T,205.35000000,205.94000000,202.88000000,203.93000000,77411.57217000
20181026T,203.84000000,209.00000000,203.00000000,204.92000000,91143.83291000
20181027T,204.92000000,206.15000000,203.09000000,204.45000000,50235.68329000
20181028T,204.45000000,205.94000000,203.62000000,204.99000000,44394.83357000
20181029T,204.99000000,205.49000000,195.28000000,196.96000000,118281.82272000
20181030T,196.95000000,198.60000000,195.91000000,197.27000000,83633.81463000
20181031T,197.24000000,201.45000000,193.01000000,198.73000000,114739.70424000
20181101T,198.70000000,200.95000000,197.88000000,199.96000000,86097.98629000
20181102T,199.93000000,203.74000000,199.34000000,202.35000000,97123.22813000
20181103T,202.31000000,202.69000000,198.59000000,200.31000000,72084.92932000
20181104T,200.27000000,218.76000000,199.00000000,212.11000000,182534.62160000
20181105T,212.13000000,213.39000000,207.62000000,210.66000000,141432.14060000
20181106T,210.64000000,221.25000000,209.11000000,220.74000000,197797.49527000
20181107T,220.77000000,224.80000000,217.01000000,219.07000000,204931.03420000
20181108T,219.06000000,220.78000000,212.49000000,212.79000000,189828.49450000
20181109T,212.79000000,215.51000000,209.10000000,210.77000000,152215.94686000
20181110T,210.78000000,215.55000000,209.02000000,213.25000000,131384.47893000
20181111T,213.27000000,213.99000000,209.00000000,212.54000000,136268.81156000
20181112T,212.60000000,214.22000000,210.90000000,212.89000000,99963.97203000
20181113T,212.91000000,213.80000000,209.20000000,209.84000000,114466.36708000
20181114T,209.84000000,210.30000000,176.16000000,187.43000000,434676.16832000
20181115T,187.43000000,190.00000000,170.99000000,184.35000000,452416.10784000
20181116T,184.35000000,185.00000000,173.00000000,176.89000000,241710.34763000
20181117T,176.93000000,177.91000000,173.94000000,176.20000000,144804.70986000
20181118T,176.20000000,182.94000000,176.10000000,178.97000000,141736.32263000
20181119T,179.04000000,179.33000000,146.47000000,150.81000000,596789.83916000
20181120T,150.76000000,154.70000000,126.95000000,133.82000000,996552.28721000
20181121T,133.68000000,142.01000000,127.15000000,138.23000000,718957.78552000
20181122T,138.36000000,140.40000000,125.64000000,126.63000000,334674.07185000
20181123T,126.58000000,128.90000000,118.56000000,125.02000000,504352.24386000
20181124T,125.00000000,130.81000000,112.32000000,114.89000000,471321.56764000
20181125T,114.83000000,122.35000000,102.95000000,118.67000000,836233.31252000
20181126T,118.65000000,121.50000000,106.41000000,110.68000000,679477.36231000
20181127T,110.66000000,114.31000000,102.36000000,111.43000000,524024.40616000
20181128T,111.38000000,126.80000000,111.37000000,122.90000000,578552.74124000
20181129T,122.88000000,124.00000000,114.78000000,117.98000000,478777.39614000
20181130T,117.99000000,120.26000000,111.09000000,113.73000000,418593.63529000
20181201T,113.71000000,120.80000000,111.35000000,118.10000000,330159.06742000
20181202T,118.09000000,120.73000000,116.00000000,116.57000000,273657.62150000
20181203T,116.63000000,116.96000000,106.70000000,108.76000000,324446.03324000
20181204T,108.76000000,113.20000000,106.00000000,109.94000000,275321.00630000
20181205T,109.92000000,110.58000000,102.38000000,102.71000000,354071.53241000
20181206T,102.73000000,104.68000000,90.20000000,91.00000000,586138.59043000
20181207T,91.18000000,96.90000000,82.07000000,93.05000000,1030073.58467000
20181208T,93.06000000,98.00000000,84.55000000,90.38000000,698217.12529000
20181209T,90.39000000,98.70000000,88.63000000,93.26000000,520519.36023000
20181210T,93.26000000,95.21000000,88.11000000,89.91000000,408573.02929000
20181211T,89.88000000,91.65000000,85.83000000,87.76000000,339991.84246000
20181212T,87.77000000,91.31000000,86.63000000,89.41000000,285436.04029000
20181213T,89.39000000,90.71000000,84.71000000,86.34000000,331218.30083000
20181214T,86.35000000,87.25000000,82.20000000,83.82000000,318003.73427000
20181215T,83.82000000,85.00000000,81.79000000,83.76000000,217360.65775000
20181216T,83.75000000,87.64000000,83.73000000,84.67000000,241366.76305000
20181217T,84.68000000,97.00000000,84.40000000,94.02000000,472252.23388000
20181218T,94.03000000,101.30000000,91.34000000,100.39000000,529946.79175000
20181219T,100.39000000,107.55000000,97.75000000,98.74000000,827748.59096000
20181220T,98.73000000,116.00000000,97.88000000,114.05000000,859612.57205000
20181221T,113.71000000,118.00000000,104.76000000,107.69000000,666048.71786000
20181222T,107.67000000,115.50000000,105.38000000,115.20000000,405672.83117000
20181223T,115.18000000,131.94000000,114.91000000,129.03000000,936094.10490000
20181224T,129.03000000,157.67000000,128.80000000,138.03000000,1319609.81650000
20181225T,138.01000000,139.26000000,119.68000000,127.60000000,1076164.12809000
20181226T,127.61000000,135.32000000,122.51000000,129.35000000,794834.05601000
20181227T,129.35000000,131.09000000,111.22000000,113.80000000,752177.90111000
20181228T,113.75000000,136.66000000,111.87000000,135.30000000,894454.19051000
20181229T,135.30000000,145.42000000,128.50000000,132.89000000,1006654.49844000
20181230T,133.00000000,139.00000000,127.03000000,137.77000000,704259.41614000
20181231T,137.81000000,138.66000000,128.70000000,131.45000000,484604.83962000
20190101T,131.45000000,140.67000000,130.00000000,139.10000000,401776.88797000
20190102T,139.10000000,155.37000000,137.76000000,152.01000000,941486.31524000
20190103T,152.01000000,153.64000000,143.11000000,146.30000000,708091.31714000
20190104T,146.30000000,154.80000000,143.54000000,151.97000000,805248.93821000
20190105T,152.08000000,159.26000000,151.20000000,152.83000000,773169.13736000
20190106T,152.83000000,157.40000000,147.51000000,153.86000000,627908.47366000
20190107T,153.89000000,155.48000000,147.86000000,149.34000000,424765.30258000
20190108T,149.29000000,151.65000000,145.20000000,147.60000000,441661.06778000
20190109T,147.62000000,151.50000000,146.77000000,148.10000000,299443.56300000
20190110T,148.11000000,149.45000000,121.00000000,124.95000000,871751.75038000
20190111T,124.96000000,127.36000000,120.08000000,124.65000000,545293.98369000
20190112T,124.67000000,126.19000000,122.00000000,123.35000000,300262.13404000
20190113T,123.35000000,124.25000000,111.87000000,114.16000000,422561.96777000
20190114T,114.17000000,130.05000000,113.94000000,126.95000000,546420.40854000
20190115T,126.95000000,129.40000000,116.00000000,118.95000000,649020.52970000
20190116T,118.93000000,126.88000000,118.52000000,121.48000000,513486.65472000
20190117T,121.49000000,122.99000000,116.80000000,121.54000000,447535.22716000
20190118T,121.56000000,121.98000000,117.66000000,119.17000000,235646.68400000
20190119T,119.16000000,125.29000000,119.14000000,122.60000000,323303.79296000
20190120T,122.61000000,123.32000000,115.68000000,117.47000000,451792.85352000
20190121T,117.56000000,118.50000000,113.61000000,115.63000000,303632.93463000
20190122T,115.62000000,119.49000000,111.39000000,117.81000000,359542.63873000
20190123T,117.80000000,118.95000000,114.80000000,116.44000000,230247.61578000
20190124T,116.40000000,117.15000000,113.61000000,116.39000000,216242.29829000
20190125T,116.40000000,117.50000000,114.30000000,115.11000000,198617.08108000
20190126T,115.13000000,118.00000000,115.00000000,115.34000000,146216.82819000
20190127T,115.32000000,116.15000000,111.04000000,112.05000000,247369.60555000
20190128T,112.04000000,112.87000000,100.91000000,105.50000000,566205.78288000
20190129T,105.49000000,106.61000000,102.22000000,104.45000000,319768.91348000
20190130T,104.41000000,109.80000000,103.45000000,108.29000000,330968.19265000
20190131T,108.29000000,110.61000000,105.46000000,106.44000000,290679.61935000
20190201T,106.47000000,108.35000000,103.77000000,106.73000000,243149.88435000
20190202T,106.71000000,111.15000000,106.07000000,110.42000000,186908.75730000
20190203T,110.41000000,111.11000000,105.82000000,107.36000000,227211.54064000
20190204T,107.33000000,109.30000000,106.57000000,107.68000000,160850.10293000
20190205T,107.65000000,108.18000000,106.47000000,107.27000000,159730.18860000
20190206T,107.28000000,107.83000000,101.21000000,104.50000000,337204.30254000
20190207T,104.49000000,106.18000000,103.82000000,104.48000000,147942.07683000
20190208T,104.48000000,123.00000000,103.41000000,119.25000000,589950.64925000
20190209T,119.32000000,121.99000000,117.64000000,119.19000000,328067.95740000
20190210T,119.19000000,126.49000000,115.81000000,125.12000000,385819.09619000
20190211T,125.12000000,125.28000000,119.24000000,120.89000000,389405.30404000
20190212T,120.88000000,123.89000000,118.18000000,122.41000000,343765.66987000
20190213T,122.40000000,126.47000000,120.70000000,121.86000000,317827.31956000
20190214T,121.86000000,124.50000000,120.10000000,120.42000000,297205.78738000
20190215T,120.47000000,124.25000000,120.19000000,121.67000000,255296.08140000
20190216T,121.66000000,124.99000000,121.54000000,122.67000000,215320.70134000
20190217T,122.67000000,135.61000000,122.43000000,133.75000000,614788.60078000
20190218T,133.77000000,148.30000000,132.42000000,145.69000000,1079830.15020000
20190219T,145.69000000,150.00000000,142.36000000,143.44000000,747968.90445000
20190220T,143.45000000,149.52000000,139.60000000,148.44000000,614303.61007000
20190221T,148.42000000,149.61000000,142.70000000,145.69000000,447364.40873000
20190222T,145.68000000,148.85000000,143.85000000,147.36000000,366251.18542000
20190223T,147.40000000,159.60000000,145.78000000,157.79000000,588183.72896000
20190224T,157.75000000,166.00000000,131.70000000,132.10000000,1260506.80672000
20190225T,132.10000000,141.55000000,131.89000000,137.87000000,801147.09543000
20190226T,137.88000000,138.41000000,133.72000000,136.22000000,432944.17033000
20190227T,136.22000000,140.29000000,126.84000000,135.02000000,567202.61035000
20190228T,135.03000000,139.00000000,132.10000000,135.34000000,579327.31749000
20190301T,135.32000000,137.95000000,134.90000000,135.32000000,302632.02831000
20190302T,135.32000000,136.12000000,130.03000000,132.56000000,297005.28093000
20190303T,132.54000000,134.60000000,128.01000000,130.60000000,222453.28590000
20190304T,130.60000000,131.11000000,122.60000000,125.65000000,403947.79445000
20190305T,125.68000000,137.84000000,125.19000000,136.72000000,512631.23178000
20190306T,136.71000000,140.29000000,133.33000000,137.40000000,428826.87415000
20190307T,137.37000000,140.20000000,135.20000000,136.81000000,307336.49310000
20190308T,136.82000000,139.34000000,130.62000000,133.52000000,330283.58233000
20190309T,133.51000000,138.65000000,132.93000000,137.27000000,279861.12049000
20190310T,137.27000000,137.50000000,134.00000000,135.37000000,203965.16815000
20190311T,135.37000000,136.15000000,131.00000000,132.67000000,264587.00683000
20190312T,132.67000000,135.30000000,130.77000000,133.57000000,194905.96843000
20190313T,133.62000000,133.65000000,130.58000000,131.65000000,209456.09848000
20190314T,131.69000000,135.11000000,128.52000000,132.20000000,258413.81868000
20190315T,132.24000000,137.62000000,132.18000000,136.56000000,295832.26562000
20190316T,136.60000000,144.47000000,136.51000000,140.92000000,474664.10197000
20190317T,140.94000000,141.07000000,137.20000000,138.67000000,252697.08148000
20190318T,138.67000000,142.01000000,136.10000000,137.59000000,281718.96195000
20190319T,137.62000000,139.38000000,136.97000000,138.55000000,218577.45208000
20190320T,138.56000000,139.66000000,136.01000000,139.01000000,222883.51754000
20190321T,139.04000000,139.55000000,131.21000000,134.85000000,312531.39368000
20190322T,134.85000000,137.20000000,134.29000000,135.98000000,186119.74745000
20190323T,135.92000000,138.21000000,135.60000000,137.28000000,174710.43059000
20190324T,137.28000000,137.37000000,134.75000000,136.09000000,198490.45124000
20190325T,136.12000000,136.83000000,131.60000000,133.98000000,230880.28500000
20190326T,133.97000000,134.74000000,132.27000000,134.18000000,183139.11426000
20190327T,134.14000000,140.14000000,133.84000000,139.45000000,317167.45325000
20190328T,139.46000000,139.57000000,137.30000000,137.86000000,163185.69910000
20190329T,137.85000000,143.60000000,137.62000000,143.25000000,235853.04540000
20190330T,143.25000000,145.89000000,140.06000000,142.46000000,254798.70067000
20190331T,142.44000000,142.50000000,140.42000000,141.38000000,142469.21171000
20190401T,141.41000000,143.08000000,139.57000000,141.24000000,234310.19161000
20190402T,141.24000000,165.60000000,141.00000000,163.31000000,906868.85860000
20190403T,163.26000000,177.81000000,149.23000000,159.96000000,1345344.53845000
20190404T,159.96000000,164.00000000,152.80000000,157.36000000,686080.95248000
20190405T,157.33000000,167.83000000,155.94000000,164.77000000,516070.34553000
20190406T,164.84000000,172.77000000,159.20000000,165.50000000,528168.33297000
20190407T,165.56000000,175.43000000,164.06000000,174.21000000,465507.52497000
20190408T,174.29000000,185.87000000,170.90000000,178.72000000,873410.07285000
20190409T,178.71000000,179.17000000,171.05000000,174.60000000,431986.36108000
20190410T,174.58000000,183.77000000,168.00000000,177.12000000,523943.20498000
20190411T,177.12000000,177.48000000,158.27000000,164.07000000,661305.30321000
20190412T,164.06000000,166.50000000,158.11000000,163.19000000,316337.87823000
20190413T,163.20000000,165.37000000,160.74000000,162.99000000,179237.74574000
20190414T,162.99000000,168.11000000,161.20000000,167.23000000,186977.66211000
20190415T,167.21000000,168.81000000,155.70000000,159.95000000,351548.90790000
20190416T,159.91000000,166.73000000,159.41000000,165.37000000,240370.50441000
20190417T,165.41000000,167.28000000,163.78000000,165.75000000,227841.54981000
20190418T,165.75000000,175.20000000,165.04000000,173.33000000,396118.94407000
20190419T,173.34000000,173.55000000,168.59000000,172.64000000,320541.72166000
20190420T,172.66000000,176.97000000,169.87000000,172.88000000,253596.48407000
20190421T,172.89000000,173.48000000,164.82000000,168.59000000,283450.43943000
20190422T,168.59000000,172.30000000,167.00000000,170.52000000,269868.39876000
20190423T,170.52000000,175.83000000,167.78000000,169.16000000,363523.34531000
20190424T,169.15000000,169.87000000,159.26000000,164.78000000,426497.04153000
20190425T,164.78000000,165.49000000,150.35000000,154.72000000,422657.03239000
20190426T,154.70000000,162.56000000,151.40000000,157.95000000,500355.86283000
20190427T,157.93000000,166.24000000,156.35000000,159.31000000,215918.63842000
20190428T,159.32000000,160.24000000,156.92000000,157.85000000,152976.30181000
20190429T,157.86000000,159.05000000,152.00000000,155.11000000,243591.94898000
20190430T,155.14000000,162.89000000,155.11000000,161.83000000,305056.24653000
20190501T,161.85000000,163.88000000,158.36000000,160.19000000,192517.62763000
20190502T,160.20000000,163.48000000,158.50000000,161.81000000,289519.02025000
20190503T,161.82000000,170.86000000,160.99000000,168.06000000,416357.52123000
20190504T,168.10000000,171.30000000,159.76000000,163.70000000,312928.58349000
20190505T,163.71000000,165.36000000,159.18000000,163.05000000,176029.10445000
20190506T,163.05000000,178.05000000,157.55000000,173.00000000,506528.14278000
20190507T,172.98000000,182.76000000,167.89000000,169.18000000,732496.87861000
20190508T,169.07000000,173.17000000,164.80000000,170.85000000,296410.76103000
20190509T,170.88000000,173.88000000,166.57000000,170.90000000,284663.99456000
20190510T,170.96000000,176.70000000,168.46000000,172.91000000,425543.74021000
20190511T,172.92000000,205.23000000,172.92000000,190.20000000,885292.38389000
20190512T,190.20000000,204.32000000,181.00000000,188.11000000,823372.28148000
20190513T,188.07000000,206.87000000,185.32000000,195.84000000,669265.46524000
20190514T,195.83000000,219.81000000,194.19000000,216.40000000,864211.00603000
20190515T,216.40000000,250.27000000,216.21000000,248.10000000,574697.29927000
20190516T,248.06000000,279.76000000,241.76000000,264.25000000,1733360.89360000
20190517T,264.35000000,268.74000000,223.43000000,244.30000000,1529892.56898000
20190518T,244.31000000,248.00000000,230.62000000,233.60000000,673218.09982000
20190519T,233.57000000,264.00000000,231.77000000,259.51000000,823859.06342000
20190520T,259.37000000,259.49000000,238.00000000,250.37000000,666889.82241000
20190521T,250.48000000,262.00000000,246.06000000,253.43000000,580249.69753000
20190522T,253.35000000,260.18000000,239.63000000,243.64000000,592848.95605000
20190523T,243.68000000,247.34000000,231.10000000,244.56000000,600193.89368000
20190524T,244.63000000,254.35000000,241.54000000,248.87000000,447066.92596000
20190525T,248.84000000,257.33000000,247.22000000,250.22000000,332544.38731000
20190526T,250.17000000,269.40000000,245.11000000,264.45000000,450090.22324000
20190527T,264.35000000,279.59000000,260.00000000,270.53000000,635463.50204000
20190528T,270.70000000,275.95000000,264.45000000,271.03000000,409443.69364000
20190529T,271.08000000,274.04000000,260.05000000,268.83000000,383412.45769000
20190530T,268.92000000,288.62000000,240.14000000,254.56000000,1066279.49387000
20190531T,254.59000000,268.72000000,245.21000000,267.90000000,602153.87244000
20190601T,267.90000000,275.50000000,260.68000000,264.33000000,455676.98613000
20190602T,264.33000000,273.20000000,263.20000000,268.88000000,301536.15062000
20190603T,268.87000000,270.00000000,248.00000000,249.91000000,397360.65275000
20190604T,250.02000000,251.67000000,234.39000000,241.39000000,633822.71246000
20190605T,241.46000000,250.41000000,237.37000000,245.63000000,335953.37927000
20190606T,245.62000000,250.66000000,235.01000000,248.76000000,297579.14734000
20190607T,248.77000000,253.28000000,243.46000000,248.77000000,353378.65680000
20190608T,248.78000000,250.53000000,240.37000000,243.25000000,188448.27748000
20190609T,243.33000000,244.53000000,226.56000000,230.98000000,316931.85638000
20190610T,231.02000000,247.45000000,227.03000000,246.51000000,314662.52637000
20190611T,246.61000000,247.80000000,236.49000000,244.29000000,237508.42798000
20190612T,244.36000000,261.87000000,242.20000000,261.15000000,336499.30160000
20190613T,261.13000000,262.98000000,253.69000000,254.67000000,291757.21635000
20190614T,254.67000000,264.26000000,251.75000000,262.47000000,327383.28236000
20190615T,262.48000000,272.27000000,260.61000000,267.82000000,286594.98029000
20190616T,267.78000000,277.06000000,263.31000000,267.73000000,458176.54236000
20190617T,267.73000000,276.00000000,266.81000000,273.16000000,339277.66707000
20190618T,273.14000000,273.58000000,261.45000000,264.66000000,319941.55156000
20190619T,264.68000000,270.00000000,263.59000000,268.14000000,208375.68381000
20190620T,268.16000000,273.63000000,265.71000000,271.22000000,200717.77370000
20190621T,271.27000000,295.94000000,271.22000000,294.35000000,519818.06907000
20190622T,294.25000000,314.39000000,289.69000000,310.79000000,726254.67061000
20190623T,310.70000000,321.70000000,305.58000000,308.52000000,418812.02747000
20190624T,308.42000000,314.41000000,298.00000000,311.64000000,352791.26964000
20190625T,311.65000000,318.99000000,307.00000000,318.26000000,345559.65047000
20190626T,318.29000000,366.80000000,315.57000000,339.39000000,1008551.28721000
20190627T,339.53000000,347.00000000,280.01000000,298.35000000,1016826.44900000
20190628T,298.35000000,313.58000000,295.22000000,311.05000000,529174.47722000
20190629T,310.95000000,324.74000000,295.18000000,317.62000000,425555.16264000
20190630T,317.64000000,323.50000000,290.12000000,292.70000000,489028.56835000
20190701T,292.89000000,303.49000000,280.13000000,295.07000000,489769.27421000
20190702T,295.03000000,297.57000000,272.65000000,291.48000000,493772.96579000
20190703T,291.47000000,302.89000000,285.00000000,301.14000000,370521.96637000
20190704T,301.11000000,302.74000000,280.53000000,282.73000000,270791.36878000
20190705T,282.86000000,294.89000000,280.78000000,287.47000000,261139.28341000
20190706T,287.32000000,296.71000000,285.28000000,288.29000000,196064.64705000
20190707T,288.29000000,309.69000000,284.25000000,304.72000000,246111.36595000
20190708T,304.72000000,313.74000000,300.78000000,311.97000000,289607.34177000
20190709T,311.96000000,318.19000000,302.69000000,307.46000000,309447.34927000
20190710T,307.46000000,314.18000000,281.04000000,289.23000000,457080.94063000
20190711T,289.23000000,289.23000000,262.12000000,268.63000000,501592.75211000
20190712T,268.67000000,278.99000000,266.21000000,274.62000000,266734.54213000
20190713T,274.53000000,275.04000000,262.20000000,268.79000000,205959.26849000
20190714T,268.80000000,269.74000000,222.81000000,225.85000000,540052.58421000
20190715T,225.83000000,235.58000000,203.08000000,228.20000000,715991.20688000
20190716T,228.20000000,234.50000000,192.25000000,198.88000000,715604.83198000
20190717T,198.94000000,219.86000000,191.84000000,210.81000000,694854.10132000
20190718T,210.80000000,229.65000000,205.71000000,225.73000000,609081.49094000
20190719T,225.75000000,226.23000000,212.52000000,220.73000000,371622.21865000
20190720T,220.84000000,235.09000000,219.78000000,228.20000000,325393.97225000
20190721T,228.25000000,229.66000000,216.99000000,225.38000000,270046.15190000
20190722T,225.49000000,228.34000000,212.25000000,217.51000000,271310.40446000
20190723T,217.59000000,219.55000000,208.36000000,212.48000000,317876.48242000
20190724T,212.55000000,218.28000000,202.00000000,216.31000000,331162.64840000
20190725T,216.31000000,225.12000000,215.23000000,219.14000000,280370.29627000
20190726T,219.14000000,220.00000000,212.71000000,218.81000000,197781.98653000
20190727T,218.81000000,223.30000000,203.00000000,207.30000000,301209.41113000
20190728T,207.30000000,213.52000000,198.24000000,211.62000000,218801.16693000
20190729T,211.58000000,215.83000000,206.59000000,210.89000000,226941.28000000
20190730T,210.84000000,214.36000000,204.40000000,209.58000000,222683.79393000
20190731T,209.57000000,218.79000000,209.20000000,218.42000000,207213.55658000
20190801T,218.42000000,219.39000000,210.54000000,216.84000000,186806.18844000
20190802T,216.80000000,222.18000000,214.31000000,217.61000000,206867.03039000
20190803T,217.69000000,224.51000000,216.62000000,222.14000000,181591.95296000
20190804T,222.14000000,223.34000000,216.90000000,221.79000000,135622.02580000
20190805T,221.79000000,236.25000000,221.79000000,233.54000000,307956.27211000
20190806T,233.53000000,239.15000000,223.03000000,226.28000000,341279.08159000
20190807T,226.31000000,231.25000000,220.95000000,226.10000000,279104.70370000
20190808T,226.11000000,228.50000000,215.51000000,221.39000000,236886.35423000
20190809T,221.38000000,221.79000000,207.30000000,210.53000000,232062.12757000
20190810T,210.52000000,215.00000000,202.60000000,206.48000000,252614.02389000
20190811T,206.48000000,216.94000000,206.14000000,216.42000000,188474.09048000
20190812T,216.41000000,216.81000000,209.75000000,211.41000000,122760.94619000
20190813T,211.58000000,214.30000000,204.00000000,209.30000000,166922.48201000
20190814T,209.31000000,209.90000000,183.49000000,187.10000000,325228.98931000
20190815T,187.08000000,189.95000000,181.23000000,188.03000000,237953.09426000
20190816T,187.98000000,188.39000000,178.04000000,184.88000000,282177.01584000
20190817T,184.83000000,187.00000000,181.83000000,185.59000000,138799.61508000
20190818T,185.67000000,197.91000000,183.35000000,194.33000000,175363.50620000
20190819T,194.32000000,203.59000000,192.70000000,202.28000000,239541.59780000
20190820T,202.24000000,202.75000000,194.45000000,196.60000000,189297.75494000
20190821T,196.55000000,197.20000000,179.53000000,187.45000000,284973.64194000
20190822T,187.45000000,195.14000000,182.80000000,190.35000000,245575.98772000
20190823T,190.36000000,196.19000000,188.16000000,194.02000000,192548.51552000
20190824T,194.02000000,194.09000000,185.63000000,190.60000000,167806.34294000
20190825T,190.60000000,192.40000000,182.80000000,186.54000000,169862.91522000
20190826T,186.54000000,193.70000000,186.00000000,188.67000000,254397.79472000
20190827T,188.61000000,189.49000000,184.75000000,187.24000000,157898.56300000
20190828T,187.30000000,188.25000000,166.48000000,173.03000000,334480.61761000
20190829T,173.03000000,173.50000000,163.61000000,169.01000000,295241.21600000
20190830T,169.03000000,170.77000000,165.55000000,168.50000000,238616.68868000
20190831T,168.48000000,174.98000000,165.63000000,171.57000000,194999.19583000
20190901T,171.52000000,173.42000000,167.61000000,170.74000000,191140.52368000
20190902T,170.73000000,181.00000000,170.02000000,178.05000000,294627.31247000
20190903T,178.00000000,183.00000000,174.09000000,178.75000000,327857.85447000
20190904T,178.79000000,180.14000000,173.00000000,174.72000000,286226.25171000
20190905T,174.70000000,176.19000000,168.10000000,173.75000000,232753.83596000
20190906T,173.74000000,177.87000000,165.00000000,169.08000000,315822.37984000
20190907T,169.11000000,180.80000000,168.30000000,177.62000000,253831.23169000
20190908T,177.58000000,184.18000000,176.13000000,181.19000000,290083.47501000
20190909T,181.18000000,185.38000000,176.01000000,180.54000000,273729.94868000
20190910T,180.52000000,184.36000000,177.00000000,179.81000000,238387.50999000
20190911T,179.87000000,182.80000000,173.00000000,178.28000000,278555.46708000
20190912T,178.30000000,182.38000000,176.62000000,180.72000000,203543.13663000
20190913T,180.71000000,181.38000000,177.54000000,180.95000000,264422.54059000
20190914T,180.96000000,188.79000000,179.75000000,188.13000000,279371.83423000
20190915T,188.14000000,190.45000000,185.76000000,189.03000000,288928.60827000
20190916T,189.05000000,199.44000000,188.30000000,197.22000000,551006.81686000
20190917T,197.23000000,215.13000000,195.74000000,207.84000000,715863.22620000
20190918T,207.85000000,217.27000000,207.66000000,210.21000000,539028.51013000
20190919T,210.27000000,223.94000000,202.30000000,220.24000000,844358.82155000
20190920T,220.26000000,221.54000000,212.05000000,218.03000000,437804.12669000
20190921T,218.01000000,221.50000000,213.20000000,215.05000000,417891.52420000
20190922T,215.04000000,215.61000000,206.10000000,211.20000000,445388.94787000
20190923T,211.20000000,211.68000000,198.65000000,201.29000000,392437.07084000
20190924T,201.25000000,202.98000000,150.03000000,165.81000000,1478218.82714000
20190925T,165.72000000,174.85000000,161.88000000,169.96000000,879001.46213000
20190926T,169.96000000,171.01000000,152.11000000,165.92000000,779942.17148000
20190927T,165.92000000,176.72000000,161.03000000,173.79000000,634932.96707000
20190928T,173.83000000,175.49000000,168.00000000,173.49000000,521775.46593000
20190929T,173.50000000,174.50000000,164.12000000,169.24000000,410855.12176000
